timestamp,customer_id,tenure,monthly_charges,total_charges,num_services,support_calls,contract_type,payment_method,internet_service,churn_probability,predicted_churn
2026-09-06 23:26:30,10051,29,28.88,725.95,6,0,Two year,Mailed check,Fiber optic,0.2328,0
2026-09-06 23:26:33,10052,30,68.8,1940.98,3,3,Month-to-month,Bank transfer,Fiber optic,0.6413,1
2026-09-06 23:26:35,10053,57,30.58,1682.58,4,3,Month-to-month,Electronic check,DSL,0.5641,1
2026-09-06 23:26:37,10054,11,114.0,1169.48,1,0,Month-to-month,Electronic check,DSL,0.6532,1
2026-09-06 23:26:39,10055,67,92.21,5563.52,2,5,Two year,Credit card,DSL,0.2842,0
2026-09-06 23:26:41,10056,57,98.97,4898.37,6,2,Month-to-month,Bank transfer,DSL,0.6038,1
2026-09-06 23:26:43,10057,4,41.17,163.85,3,4,One year,Mailed check,Fiber optic,0.4981,0
2026-09-06 23:26:45,10058,48,95.71,4452.94,7,9,Month-to-month,Electronic check,No,0.7007,1
2026-09-06 23:26:47,10059,1,91.62,82.71,6,3,Month-to-month,Credit card,DSL,0.8607,1
2026-09-06 23:26:50,10060,72,77.41,5552.72,5,10,Month-to-month,Credit card,DSL,0.6434,1
2026-09-06 23:26:52,10061,55,55.68,2668.85,6,9,Two year,Credit card,Fiber optic,0.2963,0
2026-09-06 23:26:54,10062,9,116.31,926.91,1,10,Two year,Credit card,Fiber optic,0.6959,1
2026-09-06 23:26:56,10063,10,23.59,227.46,4,3,One year,Mailed check,No,0.3893,0
2026-09-06 23:26:58,10064,30,51.7,1601.57,2,5,Two year,Credit card,Fiber optic,0.3364,0
2026-09-06 23:27:00,10065,66,50.44,2911.83,5,4,Two year,Credit card,No,0.3334,0
2026-09-06 23:27:02,10066,65,45.6,3088.17,1,9,Month-to-month,Electronic check,Fiber optic,0.6637,1
2026-09-06 23:27:05,10067,23,93.32,1928.77,5,6,One year,Bank transfer,Fiber optic,0.5133,1
2026-09-06 23:27:07,10068,49,104.5,4631.87,3,2,Month-to-month,Mailed check,No,0.6599,1
2026-09-06 23:27:09,10069,42,58.52,2465.61,4,1,Month-to-month,Electronic check,Fiber optic,0.5954,1
2026-09-06 23:27:11,10070,62,119.42,7753.88,6,4,Month-to-month,Electronic check,DSL,0.723,1
2026-09-06 23:27:13,10071,44,23.18,903.46,4,0,Month-to-month,Bank transfer,DSL,0.6265,1
2026-09-06 23:27:15,10072,64,56.21,3689.78,3,4,One year,Mailed check,Fiber optic,0.2917,0
2026-09-06 23:27:17,10073,15,103.28,1554.25,1,4,One year,Credit card,DSL,0.4749,0
2026-09-06 23:27:19,10074,10,106.03,1054.15,7,10,Month-to-month,Credit card,Fiber optic,0.8348,1
2026-09-06 23:27:21,10075,5,28.28,138.6,5,6,Month-to-month,Credit card,Fiber optic,0.8058,1
2026-09-06 23:27:23,10076,31,30.07,909.91,2,2,One year,Electronic check,Fiber optic,0.2879,0
2026-09-06 23:27:26,10077,40,99.4,3471.47,3,6,Month-to-month,Electronic check,Fiber optic,0.8129,1
2026-09-06 23:27:28,10078,15,31.37,475.7,6,8,Month-to-month,Bank transfer,Fiber optic,0.819,1
2026-09-06 23:27:30,10079,33,66.21,2160.74,1,1,Month-to-month,Credit card,Fiber optic,0.6497,1
2026-09-06 23:27:32,10080,10,75.06,663.86,4,3,Month-to-month,Electronic check,Fiber optic,0.8844,1
2026-09-06 23:27:34,10081,23,61.26,1387.27,2,7,Month-to-month,Electronic check,DSL,0.8057,1
2026-09-06 23:27:36,10082,10,59.68,586.01,6,6,Month-to-month,Electronic check,No,0.6317,1
2026-09-06 23:27:38,10083,8,81.92,584.76,2,5,Two year,Electronic check,Fiber optic,0.3549,0
2026-09-06 23:27:40,10084,68,90.32,5273.47,1,6,One year,Credit card,No,0.2855,0
2026-09-06 23:27:43,10085,23,25.84,580.28,2,5,Month-to-month,Electronic check,Fiber optic,0.7857,1
2026-09-06 23:27:45,10086,48,69.71,3036.25,7,2,Two year,Mailed check,DSL,0.2379,0
2026-09-06 23:27:47,10087,29,30.65,804.93,7,5,Month-to-month,Mailed check,DSL,0.6185,1
2026-09-06 23:27:49,10088,4,114.43,416.24,3,4,Two year,Mailed check,No,0.5012,1
2026-09-06 23:27:51,10089,71,21.31,1494.23,4,2,Month-to-month,Credit card,Fiber optic,0.5096,1
2026-09-06 23:27:53,10090,22,88.18,1904.54,6,3,Two year,Credit card,Fiber optic,0.4804,0
2026-09-06 23:27:55,10091,69,68.18,4274.74,2,7,Two year,Electronic check,Fiber optic,0.206,0
2026-09-06 23:27:57,10092,30,79.67,2463.43,1,10,Month-to-month,Bank transfer,No,0.8397,1
2026-09-06 23:27:59,10093,15,49.0,626.77,1,1,Two year,Bank transfer,DSL,0.4217,0
2026-09-06 23:28:02,10094,62,39.04,2322.6,6,1,Month-to-month,Mailed check,DSL,0.5238,1
2026-09-06 23:28:04,10095,60,45.78,2844.24,4,5,One year,Mailed check,Fiber optic,0.3129,0
2026-09-06 23:28:06,10096,42,76.87,2926.89,1,5,One year,Mailed check,DSL,0.4528,0
2026-09-06 23:28:08,10097,4,96.44,354.78,3,6,One year,Mailed check,Fiber optic,0.4763,0
2026-09-06 23:28:10,10098,45,54.11,2387.61,6,10,Month-to-month,Electronic check,DSL,0.6642,1
2026-09-06 23:28:12,10099,69,83.89,5991.32,5,5,Month-to-month,Bank transfer,Fiber optic,0.6247,1
2026-09-06 23:28:14,10100,49,113.85,4748.25,1,2,One year,Mailed check,DSL,0.453,0
2026-09-06 23:28:17,10101,14,25.28,349.21,3,9,One year,Mailed check,DSL,0.3959,0
2026-09-06 23:28:19,10102,2,111.85,227.55,5,0,Two year,Electronic check,Fiber optic,0.4851,0
2026-09-06 23:28:21,10103,30,117.8,3251.85,2,6,Month-to-month,Electronic check,Fiber optic,0.7443,1
2026-09-06 23:28:23,10104,43,36.55,1468.67,5,5,Month-to-month,Credit card,Fiber optic,0.6777,1
2026-09-06 23:28:25,10105,29,76.72,2266.52,4,1,One year,Mailed check,Fiber optic,0.4258,0
2026-09-06 23:28:27,10106,40,118.88,4754.67,2,8,One year,Electronic check,No,0.4961,0
2026-09-06 23:28:29,10107,66,21.65,1259.32,6,5,Month-to-month,Bank transfer,Fiber optic,0.4827,0
2026-09-06 23:28:31,10108,14,115.13,1398.03,1,8,Two year,Electronic check,DSL,0.519,1
2026-09-06 23:28:33,10109,40,61.25,2349.84,6,6,Two year,Credit card,Fiber optic,0.3308,0
2026-09-06 23:28:36,10110,10,74.83,666.83,5,10,Month-to-month,Credit card,Fiber optic,0.9201,1
2026-09-06 23:28:38,10111,40,64.46,2339.03,2,3,Two year,Mailed check,DSL,0.3078,0
2026-09-06 23:28:40,10112,33,67.71,1901.44,5,8,Month-to-month,Electronic check,DSL,0.7535,1
2026-09-06 23:28:42,10113,60,105.82,5533.52,1,6,Two year,Credit card,No,0.3205,0
2026-09-06 23:28:44,10114,52,110.77,4915.76,5,8,One year,Mailed check,No,0.4157,0
2026-09-06 23:28:46,10115,54,31.78,1592.81,6,1,One year,Bank transfer,DSL,0.1542,0
2026-09-06 23:28:48,10116,4,119.13,423.46,1,5,Month-to-month,Electronic check,DSL,0.8263,1
2026-09-06 23:28:50,10117,51,74.73,3423.79,1,0,Two year,Credit card,Fiber optic,0.3441,0
2026-09-06 23:28:52,10118,46,51.63,2300.21,6,0,Two year,Mailed check,Fiber optic,0.2529,0
2026-09-06 23:28:55,10119,36,35.51,1151.57,3,4,One year,Bank transfer,Fiber optic,0.2562,0
2026-09-06 23:28:57,10120,28,94.14,2664.89,1,3,Two year,Mailed check,DSL,0.3276,0
2026-09-06 23:28:59,10121,33,101.75,3040.61,4,4,One year,Mailed check,No,0.467,0
2026-09-06 23:29:01,10122,32,92.81,2754.7,2,9,Month-to-month,Mailed check,Fiber optic,0.8685,1
2026-09-06 23:29:03,10123,2,106.43,194.99,6,9,Two year,Electronic check,Fiber optic,0.503,1
2026-09-06 23:29:05,10124,5,106.55,527.42,6,8,Month-to-month,Credit card,No,0.8278,1
2026-09-06 23:29:07,10125,38,98.96,3723.87,1,9,Month-to-month,Bank transfer,DSL,0.7448,1
2026-09-06 23:29:09,10126,55,81.31,4434.69,5,2,Month-to-month,Credit card,DSL,0.6593,1
2026-09-06 23:29:11,10127,3,34.93,104.56,4,2,Month-to-month,Bank transfer,Fiber optic,0.8368,1
2026-09-06 23:29:14,10128,69,91.43,6228.54,2,2,Month-to-month,Credit card,Fiber optic,0.6066,1
2026-09-06 23:29:16,10129,31,65.14,1939.65,5,0,Month-to-month,Bank transfer,Fiber optic,0.6618,1
2026-09-06 23:29:18,10130,38,21.35,760.51,7,8,Two year,Mailed check,Fiber optic,0.2514,0
2026-09-06 23:29:20,10131,56,20.54,1203.48,3,3,Two year,Credit card,No,0.2724,0
2026-09-06 23:29:22,10132,1,81.89,85.47,6,10,Two year,Bank transfer,Fiber optic,0.5332,1
2026-09-06 23:29:24,10133,39,102.8,4021.08,4,1,Month-to-month,Electronic check,Fiber optic,0.8062,1
2026-09-06 23:29:26,10134,45,100.02,3984.34,5,6,Two year,Mailed check,DSL,0.2755,0
2026-09-06 23:29:28,10135,60,28.33,1764.21,5,10,Two year,Mailed check,No,0.3459,0
2026-09-06 23:29:30,10136,57,45.36,2292.66,7,1,Month-to-month,Electronic check,No,0.5647,1
2026-09-06 23:29:32,10137,42,44.78,1687.03,4,1,Month-to-month,Bank transfer,Fiber optic,0.6056,1
2026-09-06 23:29:35,10138,13,25.66,302.06,4,6,One year,Mailed check,DSL,0.4402,0
2026-09-06 23:29:37,10139,16,112.17,1668.13,1,6,Month-to-month,Electronic check,No,0.7689,1
2026-09-06 23:29:39,10140,57,113.65,6764.37,5,1,Month-to-month,Electronic check,Fiber optic,0.7517,1
2026-09-06 23:29:41,10141,48,64.97,3219.25,5,7,One year,Bank transfer,Fiber optic,0.242,0
2026-09-06 23:29:43,10142,2,36.3,72.41,1,9,Month-to-month,Electronic check,DSL,0.8656,1
2026-09-06 23:29:45,10143,70,109.83,7922.14,6,2,One year,Mailed check,Fiber optic,0.2676,0
2026-09-06 23:29:47,10144,16,102.16,1545.58,1,5,Month-to-month,Credit card,DSL,0.7211,1
2026-09-06 23:29:49,10145,2,93.62,169.54,2,0,One year,Bank transfer,DSL,0.4648,0
2026-09-06 23:29:51,10146,59,78.44,4419.02,1,1,One year,Electronic check,DSL,0.3267,0
2026-09-06 23:29:53,10147,52,59.39,2936.06,7,7,Two year,Electronic check,DSL,0.1525,0
2026-09-06 23:29:55,10148,24,22.24,515.6,7,10,Two year,Mailed check,DSL,0.3501,0
2026-09-06 23:29:58,10149,8,75.95,615.34,3,9,One year,Credit card,No,0.4472,0
2026-09-06 23:30:00,10150,41,71.31,3030.42,1,8,One year,Bank transfer,DSL,0.3264,0
2026-09-06 23:30:02,10151,38,35.97,1172.13,2,8,Month-to-month,Bank transfer,No,0.7501,1
2026-09-06 23:30:04,10152,68,45.29,2970.36,2,4,Month-to-month,Bank transfer,No,0.6466,1
2026-09-06 23:30:06,10153,55,78.73,3876.67,5,7,Month-to-month,Credit card,DSL,0.7827,1
2026-09-06 23:30:08,10154,10,98.31,1015.23,3,10,Month-to-month,Bank transfer,Fiber optic,0.9091,1
2026-09-06 23:30:10,10155,37,87.42,2985.42,1,9,Month-to-month,Bank transfer,DSL,0.7883,1
2026-09-06 23:30:12,10156,25,116.97,2530.62,4,4,Two year,Mailed check,DSL,0.4564,0
2026-09-06 23:30:14,10157,65,68.12,4618.87,4,2,Month-to-month,Credit card,Fiber optic,0.6019,1
2026-09-06 23:30:17,10158,36,28.52,977.16,7,1,One year,Mailed check,DSL,0.2094,0
2026-09-06 23:30:19,10159,34,75.69,2256.81,4,8,Two year,Bank transfer,Fiber optic,0.415,0
2026-09-06 23:30:21,10160,68,64.49,4265.46,3,6,One year,Credit card,Fiber optic,0.2108,0
2026-09-06 23:30:23,10161,9,54.88,496.66,7,6,Month-to-month,Credit card,No,0.7989,1
2026-09-06 23:30:25,10162,9,29.11,245.19,3,7,Month-to-month,Electronic check,Fiber optic,0.8394,1
2026-09-06 23:30:27,10163,43,28.34,1162.83,2,6,Month-to-month,Bank transfer,DSL,0.7462,1
2026-09-06 23:30:29,10164,10,88.16,844.57,5,6,One year,Credit card,Fiber optic,0.3587,0
2026-09-06 23:30:31,10165,48,102.85,5107.07,1,1,Month-to-month,Electronic check,Fiber optic,0.7489,1
2026-09-06 23:30:33,10166,46,107.22,4688.56,7,2,One year,Electronic check,No,0.3722,0
2026-09-06 23:30:35,10167,48,98.39,4324.57,5,4,Month-to-month,Mailed check,Fiber optic,0.73,1
2026-09-06 23:30:38,10168,21,52.48,977.35,1,9,Two year,Credit card,Fiber optic,0.5578,1
2026-09-06 23:30:40,10169,18,63.96,1163.83,5,5,Month-to-month,Electronic check,DSL,0.7203,1
2026-09-06 23:30:42,10170,66,81.82,4866.09,2,9,Month-to-month,Credit card,DSL,0.7728,1
2026-09-06 23:30:44,10171,48,44.86,2053.26,6,3,Month-to-month,Electronic check,Fiber optic,0.4063,0
2026-09-06 23:30:46,10172,22,51.2,1056.24,2,8,Month-to-month,Bank transfer,Fiber optic,0.8421,1
2026-09-06 23:30:48,10173,16,70.85,1170.42,2,9,One year,Credit card,No,0.4208,0
2026-09-06 23:30:50,10174,54,89.18,4704.0,6,3,Month-to-month,Electronic check,Fiber optic,0.7374,1
2026-09-06 23:30:52,10175,14,30.35,427.78,1,4,Month-to-month,Bank transfer,Fiber optic,0.8597,1
2026-09-06 23:30:54,10176,32,91.5,2592.9,1,9,Month-to-month,Mailed check,Fiber optic,0.8614,1
2026-09-06 23:30:56,10177,62,68.22,3655.07,5,6,Month-to-month,Bank transfer,No,0.7005,1
2026-09-06 23:30:59,10178,21,107.15,2004.62,4,10,One year,Credit card,DSL,0.6152,1
2026-09-06 23:31:01,10179,62,78.98,4973.73,3,0,One year,Electronic check,No,0.3207,0
2026-09-06 23:31:03,10180,70,72.22,4763.4,6,9,One year,Credit card,No,0.2294,0
2026-09-06 23:31:05,10181,34,36.77,1104.58,6,1,Two year,Mailed check,Fiber optic,0.1859,0
2026-09-06 23:31:07,10182,26,53.76,1384.2,4,1,Two year,Mailed check,No,0.3693,0
2026-09-06 23:31:09,10183,63,23.06,1272.69,6,8,Two year,Electronic check,Fiber optic,0.2396,0
2026-09-06 23:31:11,10184,16,81.99,1148.12,4,9,Month-to-month,Mailed check,No,0.9102,1
2026-09-06 23:31:13,10185,15,113.01,1634.34,7,1,Two year,Mailed check,Fiber optic,0.3665,0
2026-09-06 23:31:15,10186,34,24.29,756.24,3,4,Two year,Bank transfer,No,0.3389,0
2026-09-06 23:31:18,10187,1,87.04,90.86,6,6,One year,Electronic check,Fiber optic,0.3947,0
2026-09-06 23:31:20,10188,71,109.8,7307.43,7,7,Month-to-month,Mailed check,DSL,0.6096,1
2026-09-06 23:31:22,10189,19,34.53,625.25,3,5,Two year,Bank transfer,Fiber optic,0.2993,0
2026-09-06 23:31:24,10190,51,91.81,4819.26,6,6,Month-to-month,Bank transfer,No,0.7724,1
2026-09-06 23:31:26,10191,18,88.2,1562.11,2,3,Month-to-month,Credit card,Fiber optic,0.8259,1
2026-09-06 23:31:28,10192,48,57.56,2778.14,7,5,Month-to-month,Bank transfer,DSL,0.6321,1
2026-09-06 23:31:30,10193,26,106.12,2358.1,1,2,Two year,Credit card,Fiber optic,0.5014,1
2026-09-06 23:31:33,10194,37,33.85,1154.75,5,6,Month-to-month,Bank transfer,DSL,0.6781,1
2026-09-06 23:31:35,10195,63,33.43,2134.31,6,8,One year,Credit card,Fiber optic,0.3151,0
2026-09-06 23:31:37,10196,33,61.06,1869.47,5,0,Month-to-month,Bank transfer,No,0.6215,1
2026-09-06 23:31:39,10197,20,35.88,702.82,2,3,Month-to-month,Bank transfer,No,0.8514,1
2026-09-06 23:31:41,10198,52,35.09,1570.84,7,3,One year,Credit card,DSL,0.1575,0
2026-09-06 23:31:43,10199,44,71.75,2844.76,7,4,Month-to-month,Mailed check,No,0.5965,1
2026-09-06 23:31:45,10200,39,108.23,3598.19,6,9,One year,Electronic check,Fiber optic,0.3749,0
2026-09-06 23:31:47,10201,58,84.16,5063.85,3,3,Two year,Credit card,DSL,0.2393,0
2026-09-06 23:31:49,10202,57,99.91,5709.55,6,2,Month-to-month,Mailed check,Fiber optic,0.6944,1
2026-09-06 23:31:51,10203,60,100.79,5968.21,2,1,Month-to-month,Bank transfer,Fiber optic,0.6534,1
2026-09-06 23:31:54,10204,5,22.16,99.65,5,4,Two year,Mailed check,Fiber optic,0.4891,0
2026-09-06 23:31:56,10205,22,106.79,2445.08,6,6,Month-to-month,Credit card,Fiber optic,0.7091,1
2026-09-06 23:31:58,10206,28,78.92,2038.67,4,6,Two year,Electronic check,Fiber optic,0.3307,0
2026-09-06 23:32:00,10207,37,63.54,2102.78,1,2,Two year,Bank transfer,No,0.3597,0
2026-09-06 23:32:02,10208,32,102.59,3152.02,2,7,Month-to-month,Electronic check,No,0.7892,1
2026-09-06 23:32:04,10209,56,82.97,4113.9,6,0,One year,Mailed check,DSL,0.2865,0
2026-09-06 23:32:06,10210,44,119.53,5511.87,5,0,Month-to-month,Mailed check,DSL,0.6814,1
2026-09-06 23:32:08,10211,8,52.52,393.25,4,4,Month-to-month,Electronic check,Fiber optic,0.8535,1
2026-09-06 23:32:10,10212,36,62.2,2189.67,4,8,One year,Electronic check,Fiber optic,0.3726,0
2026-09-06 23:32:12,10213,70,24.37,1762.91,7,3,Month-to-month,Electronic check,DSL,0.4599,0
2026-09-06 23:32:14,10214,45,53.03,2059.31,5,10,One year,Electronic check,Fiber optic,0.2503,0
2026-09-06 23:32:17,10215,18,91.78,1675.91,7,8,Month-to-month,Electronic check,Fiber optic,0.8059,1
2026-09-06 23:32:19,10216,58,119.33,6508.71,5,7,One year,Electronic check,DSL,0.3981,0
2026-09-06 23:32:21,10217,52,113.4,5107.22,7,8,One year,Bank transfer,DSL,0.3322,0
2026-09-06 23:32:23,10218,15,70.67,903.09,3,1,Month-to-month,Mailed check,No,0.8242,1
2026-09-06 23:32:25,10219,1,88.87,84.88,7,10,Month-to-month,Electronic check,No,0.8222,1
2026-09-06 23:32:27,10220,5,55.77,288.33,3,2,Two year,Mailed check,Fiber optic,0.6426,1
2026-09-06 23:32:29,10221,36,109.56,3514.64,7,8,Month-to-month,Electronic check,Fiber optic,0.7547,1
2026-09-06 23:32:31,10222,40,67.52,2653.07,2,9,Month-to-month,Bank transfer,Fiber optic,0.7731,1
2026-09-06 23:32:33,10223,6,118.03,669.38,4,1,Month-to-month,Electronic check,DSL,0.7418,1
2026-09-06 23:32:35,10224,46,34.73,1618.33,3,6,Month-to-month,Mailed check,DSL,0.7057,1
2026-09-06 23:32:38,10225,59,105.0,5532.15,5,9,Two year,Electronic check,DSL,0.3215,0
2026-09-06 23:32:40,10226,36,94.4,3493.19,1,1,One year,Mailed check,Fiber optic,0.3401,0
2026-09-06 23:32:42,10227,29,33.09,955.58,7,8,One year,Credit card,No,0.3001,0
2026-09-06 23:32:44,10228,48,113.4,4731.67,7,9,Month-to-month,Credit card,Fiber optic,0.6712,1
2026-09-06 23:32:46,10229,58,61.55,3152.96,2,3,Month-to-month,Electronic check,Fiber optic,0.6367,1
2026-09-06 23:32:48,10230,52,118.74,6188.52,3,6,Month-to-month,Electronic check,Fiber optic,0.7858,1
2026-09-06 23:32:50,10231,38,107.29,3739.26,7,3,Month-to-month,Electronic check,DSL,0.7503,1
2026-09-06 23:32:52,10232,29,87.64,2320.74,5,7,One year,Mailed check,Fiber optic,0.4924,0
2026-09-06 23:32:54,10233,55,83.45,4313.83,3,9,Two year,Electronic check,DSL,0.3429,0
2026-09-06 23:32:56,10234,72,109.4,7131.92,6,4,Month-to-month,Credit card,Fiber optic,0.5371,1
2026-09-06 23:32:58,10235,4,28.72,113.36,1,7,Two year,Mailed check,Fiber optic,0.4957,0
2026-09-06 23:33:00,10236,28,94.33,2738.62,6,10,Month-to-month,Credit card,Fiber optic,0.7881,1
2026-09-06 23:33:03,10237,59,58.87,3104.11,4,8,Month-to-month,Credit card,DSL,0.7397,1
2026-09-06 23:33:05,10238,14,32.91,456.73,6,4,Month-to-month,Credit card,Fiber optic,0.767,1
2026-09-06 23:33:07,10239,5,92.99,419.84,5,10,Two year,Bank transfer,No,0.5771,1
2026-09-06 23:33:09,10240,47,60.7,2614.51,4,4,One year,Credit card,No,0.3542,0
2026-09-06 23:33:11,10241,31,112.54,2982.96,6,1,Month-to-month,Mailed check,No,0.7938,1
2026-09-06 23:33:13,10242,3,70.04,186.52,4,10,Month-to-month,Credit card,DSL,0.877,1
2026-09-06 23:33:15,10243,2,49.14,103.02,5,5,One year,Credit card,No,0.3719,0
2026-09-06 23:33:17,10244,28,99.34,2519.42,7,0,Month-to-month,Bank transfer,Fiber optic,0.7891,1
2026-09-06 23:33:19,10245,5,49.35,215.89,7,1,Two year,Credit card,Fiber optic,0.4974,0
2026-09-06 23:33:21,10246,59,61.32,3254.02,3,9,Two year,Mailed check,No,0.3117,0
2026-09-06 23:33:23,10247,13,86.65,1116.85,3,3,Month-to-month,Credit card,Fiber optic,0.8513,1
2026-09-06 23:33:25,10248,15,117.77,1788.87,4,5,Month-to-month,Bank transfer,Fiber optic,0.8313,1
2026-09-06 23:33:28,10249,39,38.92,1399.8,6,7,Month-to-month,Electronic check,No,0.6138,1
2026-09-06 23:33:30,10250,8,58.28,404.42,2,6,Two year,Credit card,DSL,0.4508,0
2026-09-06 23:33:32,10251,57,100.07,5917.99,4,10,Two year,Electronic check,DSL,0.3921,0
2026-09-06 23:33:34,10252,11,109.66,1050.81,7,2,Month-to-month,Mailed check,DSL,0.7449,1
2026-09-06 23:33:36,10253,21,45.56,906.23,3,7,Month-to-month,Bank transfer,Fiber optic,0.8073,1
2026-09-06 23:33:38,10254,40,49.03,1797.75,3,7,Month-to-month,Credit card,Fiber optic,0.7758,1
2026-09-06 23:33:40,10255,13,57.05,721.97,2,10,One year,Mailed check,Fiber optic,0.455,0
2026-09-06 23:33:42,10256,39,89.23,3116.78,7,4,Two year,Credit card,DSL,0.4347,0
2026-09-06 23:33:44,10257,37,66.75,2572.37,2,2,Two year,Credit card,Fiber optic,0.4153,0
2026-09-06 23:33:46,10258,29,41.85,1088.16,6,10,One year,Electronic check,No,0.3792,0
2026-09-06 23:33:48,10259,29,47.02,1391.82,7,6,Month-to-month,Electronic check,No,0.6044,1
2026-09-06 23:33:50,10260,42,77.1,2851.4,4,7,Month-to-month,Bank transfer,DSL,0.7396,1
2026-09-06 23:33:53,10261,22,67.54,1448.21,6,2,Month-to-month,Bank transfer,Fiber optic,0.5298,1
2026-09-06 23:33:55,10262,43,66.69,2882.35,7,0,Month-to-month,Mailed check,DSL,0.4908,0
2026-09-06 23:33:57,10263,44,47.97,1994.84,4,9,Two year,Electronic check,Fiber optic,0.2817,0
2026-09-06 23:33:59,10264,61,109.88,6190.39,3,9,One year,Mailed check,Fiber optic,0.3334,0
2026-09-06 23:34:01,10265,63,99.26,6118.33,5,10,One year,Mailed check,DSL,0.3855,0
2026-09-06 23:34:03,10266,32,28.48,947.36,3,5,Month-to-month,Electronic check,DSL,0.6896,1
2026-09-06 23:34:05,10267,44,44.84,1788.43,7,4,Month-to-month,Mailed check,DSL,0.4709,0
2026-09-06 23:34:07,10268,25,106.88,2350.48,4,4,One year,Electronic check,DSL,0.4686,0
2026-09-06 23:34:09,10269,68,95.87,6158.8,4,1,Month-to-month,Bank transfer,DSL,0.5948,1
2026-09-06 23:34:11,10270,71,36.71,2267.48,1,10,Month-to-month,Electronic check,DSL,0.58,1
2026-09-06 23:34:14,10271,17,73.32,1302.37,2,5,Month-to-month,Credit card,DSL,0.7931,1
2026-09-06 23:34:16,10272,49,67.08,3327.68,2,5,Two year,Bank transfer,DSL,0.2872,0
2026-09-06 23:34:18,10273,9,104.26,899.31,2,9,Month-to-month,Mailed check,No,0.8772,1
2026-09-06 23:34:20,10274,61,71.56,4576.2,4,2,Two year,Electronic check,No,0.3043,0
2026-09-06 23:34:22,10275,42,98.39,3855.2,5,3,Month-to-month,Mailed check,Fiber optic,0.7027,1
2026-09-06 23:34:24,10276,61,80.52,4488.76,6,3,One year,Electronic check,Fiber optic,0.2764,0
2026-09-06 23:34:26,10277,1,65.04,56.96,5,4,Month-to-month,Bank transfer,Fiber optic,0.9089,1
2026-09-06 23:34:28,10278,69,54.95,3231.0,6,3,Month-to-month,Credit card,Fiber optic,0.417,0
2026-09-06 23:34:30,10279,4,71.82,271.74,3,4,One year,Credit card,Fiber optic,0.4006,0
2026-09-06 23:34:33,10280,17,35.13,590.78,2,3,Month-to-month,Bank transfer,No,0.8726,1
2026-09-06 23:34:35,10281,3,101.96,308.01,7,7,Month-to-month,Mailed check,DSL,0.7954,1
2026-09-06 23:34:37,10282,33,29.3,989.58,2,10,Month-to-month,Electronic check,DSL,0.7256,1
2026-09-06 23:34:39,10283,41,38.63,1457.61,4,2,One year,Mailed check,Fiber optic,0.3245,0
2026-09-06 23:34:41,10284,38,64.66,2400.59,1,9,One year,Bank transfer,Fiber optic,0.3511,0
2026-09-06 23:34:43,10285,12,38.28,478.11,3,0,One year,Mailed check,DSL,0.2619,0
2026-09-06 23:34:45,10286,57,30.31,1546.77,7,1,Two year,Electronic check,No,0.2221,0
2026-09-06 23:34:47,10287,63,99.5,6063.91,5,8,One year,Bank transfer,DSL,0.2841,0
2026-09-06 23:34:49,10288,25,96.4,2075.24,6,6,One year,Electronic check,DSL,0.4623,0
2026-09-06 23:34:51,10289,66,87.54,5113.67,3,3,Month-to-month,Credit card,Fiber optic,0.5089,1
2026-09-06 23:34:54,10290,47,50.66,2485.94,5,0,Month-to-month,Credit card,Fiber optic,0.5999,1
2026-09-06 23:34:56,10291,67,108.08,7112.83,7,10,Month-to-month,Mailed check,Fiber optic,0.6667,1
2026-09-06 23:34:58,10292,59,21.52,1151.88,1,4,Two year,Bank transfer,DSL,0.3262,0
