timestamp,customer_id,tenure,monthly_charges,total_charges,num_services,support_calls,contract_type,payment_method,internet_service,churn_probability,predicted_churn
2026-09-07 15:59:20,11510,1,69.07,63.5,1,5,Two year,Mailed check,Fiber optic,0.6389,1
2026-09-07 15:59:22,11511,36,91.66,3389.08,5,5,Month-to-month,Mailed check,No,0.7563,1
2026-09-07 15:59:24,11512,52,68.53,3573.94,1,4,One year,Bank transfer,Fiber optic,0.2894,0
2026-09-07 15:59:26,11513,65,86.82,5344.29,6,8,One year,Bank transfer,Fiber optic,0.3562,0
2026-09-07 15:59:28,11514,69,98.45,6098.41,1,0,Two year,Bank transfer,DSL,0.2637,0
2026-09-07 15:59:30,11515,20,38.53,757.83,6,0,Month-to-month,Bank transfer,DSL,0.5723,1
2026-09-07 15:59:32,11516,59,80.32,4837.2,6,4,One year,Bank transfer,Fiber optic,0.2346,0
2026-09-07 15:59:35,11517,32,90.09,2814.74,4,2,Month-to-month,Bank transfer,DSL,0.7551,1
2026-09-07 15:59:37,11518,28,86.92,2379.54,2,6,Month-to-month,Electronic check,Fiber optic,0.8203,1
2026-09-07 15:59:39,11519,20,75.65,1462.65,1,1,One year,Credit card,DSL,0.3165,0
2026-09-07 15:59:41,11520,18,75.76,1407.17,4,9,One year,Credit card,DSL,0.4224,0
2026-09-07 15:59:43,11521,33,54.28,1786.82,3,8,Month-to-month,Electronic check,DSL,0.7164,1
2026-09-07 15:59:45,11522,12,20.28,223.08,5,3,One year,Mailed check,Fiber optic,0.39,0
2026-09-07 15:59:48,11523,26,105.97,2875.33,3,0,Two year,Mailed check,DSL,0.3567,0
2026-09-07 15:59:50,11524,65,22.68,1346.94,5,8,Month-to-month,Electronic check,No,0.502,1
2026-09-07 15:59:52,11525,2,93.73,186.91,2,9,Month-to-month,Mailed check,No,0.8693,1
2026-09-07 15:59:54,11526,45,59.45,2276.19,1,7,Month-to-month,Electronic check,DSL,0.7408,1
2026-09-07 15:59:56,11527,32,62.2,1755.93,5,5,One year,Bank transfer,No,0.3775,0
2026-09-07 15:59:58,11528,2,89.75,185.4,2,5,Month-to-month,Mailed check,Fiber optic,0.9009,1
2026-09-07 16:00:00,11529,53,57.47,2964.08,6,7,Month-to-month,Credit card,Fiber optic,0.7333,1
2026-09-07 16:00:02,11530,2,33.82,58.76,7,6,Month-to-month,Electronic check,DSL,0.7441,1
2026-09-07 16:00:04,11531,16,82.23,1139.92,7,1,Month-to-month,Mailed check,No,0.819,1
2026-09-07 16:00:07,11532,59,108.77,6547.4,3,2,Month-to-month,Electronic check,No,0.7557,1
2026-09-07 16:00:09,11533,47,88.6,3895.1,6,8,Month-to-month,Mailed check,DSL,0.666,1
2026-09-07 16:00:11,11534,71,45.12,3230.93,6,4,Two year,Bank transfer,Fiber optic,0.2498,0
2026-09-07 16:00:13,11535,63,64.18,3642.48,2,5,Month-to-month,Bank transfer,DSL,0.6596,1
2026-09-07 16:00:15,11536,35,119.18,3716.64,2,7,One year,Credit card,No,0.5229,1
2026-09-07 16:00:17,11537,48,108.09,4837.54,7,8,Month-to-month,Credit card,Fiber optic,0.6699,1
2026-09-07 16:00:19,11538,72,72.3,4675.78,1,1,One year,Bank transfer,No,0.2914,0
2026-09-07 16:00:21,11539,42,105.68,4134.94,4,6,Two year,Credit card,DSL,0.4325,0
2026-09-07 16:00:23,11540,16,88.7,1425.25,4,9,Month-to-month,Mailed check,No,0.9201,1
2026-09-07 16:00:26,11541,58,40.89,2123.05,2,5,Month-to-month,Credit card,DSL,0.7694,1
2026-09-07 16:00:28,11542,53,86.91,4631.08,2,0,Month-to-month,Credit card,No,0.7269,1
2026-09-07 16:00:30,11543,31,100.36,2911.41,1,2,Month-to-month,Electronic check,Fiber optic,0.7864,1
2026-09-07 16:00:32,11544,9,73.88,677.71,4,10,Two year,Bank transfer,No,0.5681,1
2026-09-07 16:00:34,11545,51,85.39,3847.28,7,10,One year,Electronic check,No,0.3074,0
2026-09-07 16:00:36,11546,26,68.59,1865.44,6,3,One year,Mailed check,DSL,0.3471,0
2026-09-07 16:00:38,11547,63,23.7,1392.61,7,5,Month-to-month,Credit card,Fiber optic,0.5992,1
2026-09-07 16:00:40,11548,54,25.93,1261.95,5,2,Month-to-month,Electronic check,Fiber optic,0.3773,0
2026-09-07 16:00:43,11549,23,22.9,476.75,7,7,One year,Credit card,Fiber optic,0.2813,0
2026-09-07 16:00:45,11550,54,106.41,5936.59,3,6,One year,Bank transfer,No,0.3076,0
2026-09-07 16:00:47,11551,30,80.29,2414.4,1,9,Month-to-month,Credit card,No,0.8652,1
2026-09-07 16:00:49,11552,49,114.21,4955.86,7,6,Month-to-month,Credit card,DSL,0.5954,1
2026-09-07 16:00:51,11553,48,103.59,4789.66,3,2,Month-to-month,Mailed check,DSL,0.6656,1
2026-09-07 16:00:53,11554,3,34.43,105.79,3,4,Two year,Mailed check,No,0.5343,1
2026-09-07 16:00:55,11555,13,96.76,1249.87,5,10,One year,Mailed check,Fiber optic,0.4429,0
2026-09-07 16:00:57,11556,40,91.5,3616.77,1,10,One year,Electronic check,Fiber optic,0.4637,0
2026-09-07 16:00:59,11557,18,32.3,561.83,2,10,One year,Bank transfer,No,0.4633,0
2026-09-07 16:01:01,11558,65,108.83,6384.27,2,10,Month-to-month,Bank transfer,DSL,0.7355,1
2026-09-07 16:01:04,11559,16,78.27,1081.59,2,4,Month-to-month,Electronic check,DSL,0.7795,1
2026-09-07 16:01:06,11560,24,82.82,1840.05,4,6,Month-to-month,Mailed check,DSL,0.8161,1
2026-09-07 16:01:08,11561,12,67.33,763.02,5,1,One year,Credit card,DSL,0.3731,0
2026-09-07 16:01:10,11562,64,39.28,2207.54,4,2,Two year,Credit card,DSL,0.2775,0
2026-09-07 16:01:12,11563,35,30.33,1039.94,7,7,Two year,Credit card,No,0.2277,0
2026-09-07 16:01:15,11564,3,114.0,297.28,4,1,One year,Mailed check,DSL,0.4964,0
2026-09-07 16:01:17,11565,36,59.91,2071.01,2,0,Two year,Electronic check,No,0.3331,0
2026-09-07 16:01:19,11566,23,96.01,1976.87,6,6,Two year,Bank transfer,DSL,0.384,0
2026-09-07 16:01:21,11567,37,109.92,3534.8,6,6,Month-to-month,Electronic check,DSL,0.7775,1
2026-09-07 16:01:23,11568,41,46.8,1931.54,6,1,Month-to-month,Bank transfer,No,0.5541,1
2026-09-07 16:01:25,11569,44,45.22,1751.39,3,0,One year,Electronic check,No,0.3154,0
2026-09-07 16:01:27,11570,7,26.78,195.09,5,1,Two year,Mailed check,Fiber optic,0.4747,0
2026-09-07 16:01:29,11571,53,50.01,2442.44,2,1,One year,Mailed check,DSL,0.2585,0
2026-09-07 16:01:32,11572,11,53.41,561.08,1,8,One year,Electronic check,No,0.4599,0
2026-09-07 16:01:34,11573,26,58.47,1588.53,5,4,Month-to-month,Credit card,No,0.6716,1
2026-09-07 16:01:36,11574,10,32.29,322.02,1,9,Month-to-month,Bank transfer,Fiber optic,0.8457,1
2026-09-07 16:01:38,11575,25,99.38,2460.11,2,6,One year,Credit card,DSL,0.4449,0
2026-09-07 16:01:40,11576,34,92.94,2979.0,4,3,Month-to-month,Credit card,No,0.7232,1
2026-09-07 16:01:42,11577,49,97.18,4414.06,4,7,One year,Bank transfer,Fiber optic,0.3659,0
2026-09-07 16:01:44,11578,27,33.08,769.85,3,0,Month-to-month,Bank transfer,Fiber optic,0.6944,1
2026-09-07 16:01:46,11579,67,83.79,5020.45,3,8,Month-to-month,Mailed check,DSL,0.7169,1
2026-09-07 16:01:48,11580,45,48.84,2098.9,2,3,Month-to-month,Mailed check,DSL,0.6969,1
2026-09-07 16:01:50,11581,68,81.35,5353.42,6,3,One year,Mailed check,No,0.3522,0
2026-09-07 16:01:53,11582,2,77.66,161.38,7,5,Month-to-month,Credit card,No,0.835,1
2026-09-07 16:01:55,11583,60,80.27,4188.23,1,4,Month-to-month,Bank transfer,DSL,0.7436,1
2026-09-07 16:01:57,11584,7,93.05,677.92,5,10,One year,Electronic check,No,0.4864,0
2026-09-07 16:01:59,11585,43,113.54,4424.37,1,3,Month-to-month,Credit card,DSL,0.5265,1
2026-09-07 16:02:01,11586,53,44.78,2291.2,3,10,Two year,Electronic check,DSL,0.3718,0
2026-09-07 16:02:04,11587,2,81.07,164.68,1,8,Two year,Electronic check,Fiber optic,0.5547,1
2026-09-07 16:02:06,11588,2,29.65,59.69,7,2,One year,Credit card,Fiber optic,0.2477,0
2026-09-07 16:02:08,11589,35,40.0,1390.1,1,1,Month-to-month,Mailed check,Fiber optic,0.7716,1
2026-09-07 16:02:10,11590,12,116.14,1209.55,5,0,Two year,Electronic check,Fiber optic,0.4227,0
2026-09-07 16:02:12,11591,31,82.16,2569.76,1,8,Month-to-month,Bank transfer,No,0.8186,1
2026-09-07 16:02:14,11592,26,36.34,974.18,2,3,Two year,Bank transfer,Fiber optic,0.2424,0
2026-09-07 16:02:16,11593,5,70.95,327.86,5,7,Month-to-month,Electronic check,No,0.8203,1
2026-09-07 16:02:18,11594,65,109.77,7326.69,7,8,One year,Electronic check,DSL,0.3141,0
2026-09-07 16:02:21,11595,9,44.78,399.07,2,1,Month-to-month,Bank transfer,Fiber optic,0.8622,1
2026-09-07 16:02:23,11596,40,64.67,2298.71,1,9,One year,Bank transfer,DSL,0.2711,0
2026-09-07 16:02:25,11597,24,32.31,723.67,6,5,Month-to-month,Bank transfer,Fiber optic,0.667,1
2026-09-07 16:02:27,11598,8,111.19,872.82,1,9,Month-to-month,Electronic check,Fiber optic,0.8152,1
2026-09-07 16:02:29,11599,28,29.27,831.2,1,5,One year,Electronic check,Fiber optic,0.3107,0
2026-09-07 16:02:31,11600,13,34.14,420.77,7,5,Two year,Credit card,Fiber optic,0.3874,0
2026-09-07 16:02:33,11601,70,90.18,6402.31,1,8,Month-to-month,Credit card,Fiber optic,0.8064,1
2026-09-07 16:02:36,11602,33,27.7,801.88,7,8,Two year,Bank transfer,DSL,0.2302,0
2026-09-07 16:02:38,11603,26,46.74,1155.85,1,3,Month-to-month,Mailed check,DSL,0.6885,1
2026-09-07 16:02:40,11604,3,106.56,301.63,3,9,Month-to-month,Credit card,Fiber optic,0.9317,1
2026-09-07 16:02:42,11605,37,51.85,1765.31,4,9,Month-to-month,Bank transfer,DSL,0.7733,1
2026-09-07 16:02:44,11606,12,36.89,407.72,1,3,Month-to-month,Credit card,Fiber optic,0.798,1
2026-09-07 16:02:46,11607,48,94.97,4230.1,5,8,Month-to-month,Credit card,Fiber optic,0.7289,1
2026-09-07 16:02:48,11608,7,88.34,585.12,5,5,One year,Electronic check,Fiber optic,0.3352,0
2026-09-07 16:02:51,11609,25,113.55,2484.17,3,5,One year,Bank transfer,DSL,0.434,0
2026-09-07 16:02:53,11610,51,59.2,2937.11,7,6,Month-to-month,Mailed check,Fiber optic,0.5653,1
2026-09-07 16:02:55,11611,63,99.0,6523.83,4,8,Two year,Electronic check,DSL,0.3949,0
2026-09-07 16:02:57,11612,33,79.61,2281.79,5,9,Month-to-month,Electronic check,Fiber optic,0.7787,1
2026-09-07 16:02:59,11613,27,93.32,2180.14,2,2,Month-to-month,Bank transfer,Fiber optic,0.8268,1
2026-09-07 16:03:01,11614,70,80.63,5205.11,6,2,Month-to-month,Bank transfer,Fiber optic,0.5714,1
2026-09-07 16:03:04,11615,25,56.69,1293.82,5,5,Month-to-month,Bank transfer,Fiber optic,0.6782,1
2026-09-07 16:03:06,11616,3,102.39,287.2,5,6,One year,Electronic check,No,0.5112,1
2026-09-07 16:03:08,11617,66,94.61,6032.42,7,9,Month-to-month,Electronic check,DSL,0.6939,1
2026-09-07 16:03:10,11618,50,36.02,1832.21,7,4,Two year,Credit card,No,0.2764,0
2026-09-07 16:03:12,11619,69,34.81,2097.85,7,9,One year,Electronic check,DSL,0.2431,0
2026-09-07 16:03:15,11620,60,57.35,3259.34,2,3,One year,Electronic check,DSL,0.2751,0
2026-09-07 16:03:17,11621,10,57.23,562.55,6,8,Month-to-month,Bank transfer,Fiber optic,0.837,1
2026-09-07 16:03:19,11622,7,51.36,306.9,6,4,Month-to-month,Electronic check,DSL,0.7463,1
2026-09-07 16:03:21,11623,25,106.17,2660.76,1,1,Two year,Bank transfer,Fiber optic,0.4428,0
2026-09-07 16:03:24,11624,49,80.27,3937.75,6,3,Month-to-month,Electronic check,Fiber optic,0.6611,1
2026-09-07 16:03:26,11625,52,33.88,1627.47,3,1,One year,Credit card,DSL,0.2038,0
2026-09-07 16:03:28,11626,51,31.82,1608.37,1,0,Month-to-month,Mailed check,No,0.5148,1
2026-09-07 16:03:30,11627,61,43.29,2649.44,1,1,Month-to-month,Mailed check,No,0.426,0
2026-09-07 16:03:32,11628,12,106.52,1195.97,3,5,One year,Bank transfer,DSL,0.4493,0
2026-09-07 16:03:35,11629,8,34.47,247.84,3,1,Month-to-month,Credit card,Fiber optic,0.6871,1
2026-09-07 16:03:37,11630,33,78.79,2647.37,7,7,Month-to-month,Mailed check,Fiber optic,0.7068,1
2026-09-07 16:03:39,11631,26,115.24,3085.31,4,0,One year,Bank transfer,No,0.4031,0
2026-09-07 16:03:41,11632,8,63.96,452.39,3,2,Month-to-month,Credit card,No,0.8558,1
2026-09-07 16:03:43,11633,24,39.21,864.87,2,10,One year,Electronic check,Fiber optic,0.4055,0
2026-09-07 16:03:46,11634,21,109.33,2146.12,6,8,Two year,Electronic check,Fiber optic,0.4621,0
2026-09-07 16:03:48,11635,67,72.51,4815.4,5,5,Month-to-month,Mailed check,DSL,0.6668,1
2026-09-07 16:03:50,11636,39,48.42,1853.57,7,8,Month-to-month,Credit card,No,0.6636,1
2026-09-07 16:03:52,11637,8,69.65,484.15,7,1,One year,Mailed check,Fiber optic,0.3186,0
2026-09-07 16:03:55,11638,56,96.51,5124.67,4,6,Two year,Mailed check,Fiber optic,0.3338,0
2026-09-07 16:03:57,11639,49,115.65,5143.47,4,9,Two year,Credit card,Fiber optic,0.4955,0
2026-09-07 16:03:59,11640,14,34.08,409.53,1,6,Two year,Bank transfer,Fiber optic,0.3356,0
2026-09-07 16:04:01,11641,43,112.53,5038.15,4,9,Month-to-month,Bank transfer,Fiber optic,0.6956,1
2026-09-07 16:04:03,11642,38,76.59,2538.76,7,5,Month-to-month,Electronic check,No,0.6738,1
2026-09-07 16:04:05,11643,54,59.94,2894.21,2,5,Month-to-month,Mailed check,Fiber optic,0.6777,1
2026-09-07 16:04:08,11644,61,119.3,6628.92,2,3,One year,Mailed check,DSL,0.3325,0
2026-09-07 16:04:10,11645,21,52.21,987.36,7,3,Month-to-month,Credit card,Fiber optic,0.5207,1
2026-09-07 16:04:12,11646,64,81.78,5188.18,6,1,Month-to-month,Electronic check,Fiber optic,0.7021,1
2026-09-07 16:04:14,11647,1,108.13,113.42,5,3,Month-to-month,Bank transfer,DSL,0.8744,1
2026-09-07 16:04:16,11648,31,81.37,2297.82,3,7,One year,Credit card,Fiber optic,0.2874,0
2026-09-07 16:04:19,11649,3,39.64,103.84,1,10,Two year,Mailed check,Fiber optic,0.5177,1
2026-09-07 16:04:21,11650,62,53.88,3036.87,5,7,One year,Credit card,DSL,0.2847,0
2026-09-07 16:04:23,11651,55,87.69,4469.33,1,2,Month-to-month,Bank transfer,DSL,0.6362,1
2026-09-07 16:04:25,11652,60,43.96,2638.6,7,4,One year,Electronic check,Fiber optic,0.2835,0
2026-09-07 16:04:27,11653,64,84.31,4901.73,4,1,One year,Electronic check,Fiber optic,0.336,0
2026-09-07 16:04:30,11654,22,71.63,1616.9,3,9,Two year,Electronic check,DSL,0.5708,1
2026-09-07 16:04:32,11655,30,118.24,3252.85,6,0,One year,Credit card,DSL,0.4001,0
2026-09-07 16:04:34,11656,35,101.65,3359.16,2,3,Month-to-month,Bank transfer,Fiber optic,0.8105,1
2026-09-07 16:04:36,11657,47,53.33,2191.01,6,5,Two year,Bank transfer,Fiber optic,0.3078,0
2026-09-07 16:04:39,11658,48,33.06,1632.66,3,2,Month-to-month,Electronic check,Fiber optic,0.5774,1
2026-09-07 16:04:41,11659,45,115.48,5109.39,6,0,Two year,Mailed check,DSL,0.2368,0
2026-09-07 16:04:43,11660,19,20.48,331.7,1,9,One year,Credit card,DSL,0.4129,0
2026-09-07 16:04:45,11661,60,118.82,6470.55,5,3,Month-to-month,Electronic check,DSL,0.6591,1
2026-09-07 16:04:47,11662,52,98.07,4943.54,4,1,Two year,Credit card,Fiber optic,0.3206,0
2026-09-07 16:04:49,11663,62,86.26,5298.62,7,1,One year,Credit card,No,0.2812,0
2026-09-07 16:04:51,11664,70,40.46,2840.5,7,10,Two year,Bank transfer,DSL,0.345,0
2026-09-07 16:04:54,11665,28,72.14,1874.65,5,2,One year,Credit card,No,0.3581,0
2026-09-07 16:04:56,11666,39,51.53,1725.01,5,9,One year,Mailed check,Fiber optic,0.3336,0
2026-09-07 16:04:58,11667,62,25.08,1527.54,3,5,Month-to-month,Mailed check,DSL,0.7112,1
2026-09-07 16:05:00,11668,27,50.32,1191.12,7,5,Month-to-month,Electronic check,DSL,0.5569,1
2026-09-07 16:05:02,11669,66,39.31,2628.32,4,9,Month-to-month,Bank transfer,No,0.6379,1
2026-09-07 16:05:05,11670,23,84.64,1723.71,7,5,One year,Bank transfer,DSL,0.3758,0
2026-09-07 16:05:07,11671,33,75.28,2309.22,4,10,Month-to-month,Credit card,Fiber optic,0.7908,1
2026-09-07 16:05:09,11672,72,25.27,1850.54,6,5,Month-to-month,Mailed check,No,0.482,0
2026-09-07 16:05:11,11673,49,58.85,2868.69,1,1,One year,Electronic check,DSL,0.4043,0
2026-09-07 16:05:13,11674,48,33.94,1568.73,4,9,One year,Mailed check,Fiber optic,0.2057,0
2026-09-07 16:05:16,11675,37,36.73,1223.79,7,10,Two year,Credit card,DSL,0.3153,0
2026-09-07 16:05:18,11676,16,102.98,1602.74,6,4,Month-to-month,Credit card,DSL,0.6188,1
2026-09-07 16:05:20,11677,24,88.91,1835.82,6,2,Month-to-month,Credit card,Fiber optic,0.7155,1
2026-09-07 16:05:22,11678,40,50.01,1802.32,5,5,One year,Electronic check,No,0.2925,0
2026-09-07 16:05:24,11679,28,58.78,1579.23,2,4,Month-to-month,Electronic check,Fiber optic,0.7743,1
2026-09-07 16:05:27,11680,4,24.77,98.28,2,2,Two year,Credit card,No,0.4252,0
2026-09-07 16:05:29,11681,23,94.76,2182.25,5,6,Two year,Mailed check,Fiber optic,0.5124,1
2026-09-07 16:05:31,11682,53,95.72,4839.11,2,8,Month-to-month,Bank transfer,Fiber optic,0.7489,1
2026-09-07 16:05:33,11683,1,113.88,112.76,6,5,Month-to-month,Mailed check,Fiber optic,0.8694,1
2026-09-07 16:05:35,11684,39,50.89,2057.65,1,7,Month-to-month,Bank transfer,DSL,0.7079,1
2026-09-07 16:05:38,11685,59,62.68,3177.53,1,7,Month-to-month,Bank transfer,Fiber optic,0.7118,1
2026-09-07 16:05:40,11686,10,30.7,263.05,1,8,Month-to-month,Bank transfer,Fiber optic,0.835,1
2026-09-07 16:05:42,11687,2,104.27,215.28,1,2,Month-to-month,Bank transfer,Fiber optic,0.8857,1
2026-09-07 16:05:44,11688,26,49.28,1144.88,1,5,Month-to-month,Credit card,DSL,0.7483,1
2026-09-07 16:05:46,11689,17,24.04,361.74,7,2,One year,Credit card,Fiber optic,0.3211,0
2026-09-07 16:05:49,11690,62,101.92,6628.97,3,0,Month-to-month,Mailed check,DSL,0.6237,1
2026-09-07 16:05:51,11691,57,50.83,2904.62,2,5,Month-to-month,Credit card,Fiber optic,0.8189,1
2026-09-07 16:05:53,11692,55,21.6,1096.01,1,6,One year,Bank transfer,Fiber optic,0.2376,0
2026-09-07 16:05:55,11693,67,98.97,5911.26,4,0,One year,Credit card,DSL,0.1604,0
2026-09-07 16:05:57,11694,58,53.82,3025.94,5,3,Month-to-month,Mailed check,Fiber optic,0.4623,0
2026-09-07 16:06:00,11695,61,117.65,6408.37,7,2,Month-to-month,Mailed check,DSL,0.5278,1
2026-09-07 16:06:02,11696,1,34.96,32.58,4,7,Two year,Electronic check,DSL,0.3512,0
2026-09-07 16:06:04,11697,34,104.38,3073.98,2,2,Month-to-month,Mailed check,DSL,0.7686,1
2026-09-07 16:06:06,11698,28,106.1,3089.94,4,5,Month-to-month,Bank transfer,Fiber optic,0.8204,1
2026-09-07 16:06:08,11699,52,20.79,971.75,1,8,Month-to-month,Electronic check,Fiber optic,0.6109,1
2026-09-07 16:06:11,11700,70,90.45,6105.99,6,5,Two year,Bank transfer,DSL,0.2908,0
2026-09-07 16:06:13,11701,8,69.92,567.21,4,1,Month-to-month,Bank transfer,No,0.866,1
2026-09-07 16:06:15,11702,53,51.92,2499.51,7,5,One year,Electronic check,DSL,0.2187,0
2026-09-07 16:06:17,11703,10,35.83,315.52,4,2,Month-to-month,Mailed check,DSL,0.7981,1
2026-09-07 16:06:20,11704,54,76.8,3803.39,6,10,Month-to-month,Electronic check,DSL,0.6554,1
2026-09-07 16:06:22,11705,9,119.88,980.94,6,6,One year,Electronic check,DSL,0.4547,0
2026-09-07 16:06:24,11706,15,20.4,278.06,7,7,Month-to-month,Mailed check,No,0.7661,1
2026-09-07 16:06:26,11707,47,34.65,1643.79,1,8,One year,Bank transfer,DSL,0.2063,0
2026-09-07 16:06:28,11708,23,21.19,505.35,6,2,Month-to-month,Electronic check,DSL,0.4997,0
2026-09-07 16:06:30,11709,42,45.07,1631.72,4,1,Month-to-month,Mailed check,Fiber optic,0.6362,1
2026-09-07 16:06:33,11710,49,117.55,5960.08,4,5,Month-to-month,Electronic check,Fiber optic,0.7839,1
2026-09-07 16:06:35,11711,35,20.95,693.39,1,3,One year,Electronic check,Fiber optic,0.2837,0
2026-09-07 16:06:37,11712,68,44.56,2690.45,3,9,Month-to-month,Mailed check,DSL,0.6165,1
2026-09-07 16:06:39,11713,56,28.92,1522.7,4,3,One year,Bank transfer,Fiber optic,0.1787,0
2026-09-07 16:06:41,11714,47,47.84,2146.15,3,8,Month-to-month,Electronic check,DSL,0.718,1
2026-09-07 16:06:44,11715,20,22.24,442.37,4,4,One year,Credit card,No,0.2908,0
2026-09-07 16:06:46,11716,13,91.48,1217.14,4,9,One year,Electronic check,Fiber optic,0.4274,0
2026-09-07 16:06:48,11717,50,112.99,4959.29,4,7,One year,Electronic check,Fiber optic,0.4143,0
2026-09-07 16:06:50,11718,62,98.71,6251.03,7,6,Month-to-month,Mailed check,Fiber optic,0.6341,1
2026-09-07 16:06:53,11719,44,111.74,4579.71,3,0,Two year,Mailed check,Fiber optic,0.3213,0
2026-09-07 16:06:55,11720,49,61.68,2681.48,6,10,Month-to-month,Bank transfer,DSL,0.6328,1
2026-09-07 16:06:57,11721,46,54.0,2494.72,7,6,Month-to-month,Mailed check,DSL,0.5318,1
2026-09-07 16:06:59,11722,32,88.07,2708.44,6,5,Month-to-month,Bank transfer,Fiber optic,0.86,1
2026-09-07 16:07:01,11723,63,52.6,3030.83,2,4,One year,Credit card,DSL,0.2642,0
2026-09-07 16:07:04,11724,68,114.51,7911.78,2,7,Two year,Bank transfer,Fiber optic,0.283,0
2026-09-07 16:07:06,11725,66,108.07,6955.45,6,4,Month-to-month,Bank transfer,No,0.696,1
2026-09-07 16:07:08,11726,35,85.21,2627.46,1,7,One year,Credit card,DSL,0.3871,0
2026-09-07 16:07:10,11727,33,118.04,3994.67,6,5,Month-to-month,Electronic check,Fiber optic,0.7953,1
2026-09-07 16:07:12,11728,34,43.64,1397.39,1,7,Month-to-month,Electronic check,DSL,0.7189,1
2026-09-07 16:07:15,11729,35,57.27,1850.61,4,6,Month-to-month,Credit card,Fiber optic,0.744,1
2026-09-07 16:07:17,11730,21,106.99,2015.31,1,5,Month-to-month,Bank transfer,DSL,0.6462,1
2026-09-07 16:07:19,11731,45,41.42,1615.68,4,5,Month-to-month,Credit card,DSL,0.7695,1
2026-09-07 16:07:21,11732,5,27.17,135.28,3,3,Month-to-month,Bank transfer,Fiber optic,0.8157,1
2026-09-07 16:07:23,11733,14,35.91,493.11,2,0,Two year,Mailed check,No,0.3518,0
2026-09-07 16:07:26,11734,64,71.38,3964.27,2,2,Month-to-month,Credit card,Fiber optic,0.6727,1
2026-09-07 16:07:28,11735,46,100.59,4739.63,5,3,Month-to-month,Mailed check,Fiber optic,0.7068,1
2026-09-07 16:07:30,11736,27,108.68,2761.12,4,9,Month-to-month,Bank transfer,DSL,0.7617,1
2026-09-07 16:07:32,11737,29,53.39,1610.98,5,8,Month-to-month,Electronic check,Fiber optic,0.7205,1
2026-09-07 16:07:34,11738,38,82.12,3095.16,5,7,One year,Electronic check,DSL,0.4387,0
2026-09-07 16:07:36,11739,18,21.76,381.82,5,4,Month-to-month,Mailed check,Fiber optic,0.7962,1
2026-09-07 16:07:39,11740,18,96.26,1771.92,3,2,One year,Electronic check,DSL,0.3963,0
2026-09-07 16:07:41,11741,65,94.35,6381.34,2,5,Month-to-month,Electronic check,No,0.7241,1
2026-09-07 16:07:43,11742,64,34.6,2196.97,7,8,Month-to-month,Electronic check,DSL,0.5756,1
2026-09-07 16:07:45,11743,57,35.6,1758.11,1,8,One year,Bank transfer,No,0.2309,0
2026-09-07 16:07:48,11744,11,93.95,1042.84,4,6,Month-to-month,Mailed check,No,0.8641,1
2026-09-07 16:07:50,11745,18,27.62,489.2,5,6,Month-to-month,Electronic check,Fiber optic,0.782,1
2026-09-07 16:07:52,11746,50,26.57,1284.13,2,10,Month-to-month,Credit card,DSL,0.8066,1
2026-09-07 16:07:54,11747,53,61.33,3271.86,1,6,Month-to-month,Mailed check,DSL,0.7114,1
2026-09-07 16:07:56,11748,41,37.16,1499.98,2,2,Two year,Electronic check,DSL,0.217,0
2026-09-07 16:07:59,11749,53,87.22,4664.2,3,4,Month-to-month,Electronic check,Fiber optic,0.8058,1
2026-09-07 16:08:01,11750,41,111.68,4055.74,4,8,Month-to-month,Bank transfer,No,0.7311,1
2026-09-07 16:08:03,11751,41,53.4,2252.42,4,3,Month-to-month,Credit card,DSL,0.65,1
2026-09-07 16:08:05,11752,25,116.78,2674.26,3,1,Month-to-month,Credit card,Fiber optic,0.7327,1
2026-09-07 16:08:07,11753,34,90.68,2761.32,6,7,Month-to-month,Bank transfer,No,0.839,1
2026-09-07 16:08:10,11754,21,86.2,1825.5,7,5,Month-to-month,Credit card,DSL,0.7171,1
